Year,Region,Factor,0.4,5.9,10.14,15.19,20.24,25.29,30.34,35.39,40.44,45.49,50.54,55.59,60.64,65.69,70.74,75.79,80 and over,Total
2007,Whanganui,Male,2140,2340,2530,2560,1740,1530,1640,1960,2200,2300,2210,1910,1560,1360,1090,1000,990,31060
2007,Whanganui,Female,2050,2150,2470,2360,1600,1530,1810,2140,2350,2480,2190,1930,1680,1530,1300,1120,1710,32400
2007,Midcentral,Total,11010,11280,12080,13070,12060,9550,9580,10980,11510,11840,10210,9500,7980,7020,5580,4710,6100,164060
2007,Midcentral,Male,5610,5690,6130,6520,6070,4650,4580,5190,5490,5810,4910,4620,3910,3390,2660,2190,2290,79710
2007,Midcentral,Female,5400,5590,5950,6550,5990,4900,5000,5790,6030,6030,5300,4870,4080,3630,2920,2530,3820,84380
2007,Hutt Valley,Total,10230,10400,10630,10710,8670,8350,9610,11090,10960,10900,8960,8000,6330,5120,3740,3270,4220,141190
2007,Hutt Valley,Male,5280,5370,5440,5460,4350,4010,4610,5400,5280,5340,4440,4010,3150,2510,1740,1460,1520,69370
2007,Hutt Valley,Female,4960,5030,5190,5250,4320,4330,5000,5700,5670,5560,4530,3990,3180,2610,2000,1810,2690,71820
2007,Capital and Coast,Total,18760,17530,17610,20020,24010,22210,21960,23080,22260,20070,16670,14820,11680,9330,6920,5720,7840,280490
2007,Capital and Coast,Male,9560,8870,9020,9740,11340,10880,10450,10970,10710,9780,8090,7210,5730,4460,3250,2570,2900,135530
2007,Capital and Coast,Female,9200,8660,8590,10280,12670,11330,11510,12100,11550,10290,8580,7600,5960,4880,3680,3150,4940,144970
2007,Wairarapa,Total,2600,2690,2990,2740,1660,1730,2070,2620,2740,3080,2970,2880,2380,2030,1540,1350,1700,39770
2007,Wairarapa,Male,1280,1360,1500,1410,880,800,1010,1220,1320,1470,1480,1440,1190,990,770,610,620,19350
2007,Wairarapa,Female,1320,1320,1500,1340,780,930,1060,1400,1420,1610,1490,1440,1190,1040,770,740,1090,20440
2007,Nelson Marlborough,Total,8180,8600,9250,9120,6250,6590,7860,9630,10310,11000,9920,9600,7870,6300,4750,3970,5430,134630
2007,Nelson Marlborough,Male,4160,4440,4830,4770,3260,3280,3810,4640,4890,5360,4920,4730,4010,3140,2310,1850,2100,66500
2007,Nelson Marlborough,Female,4020,4150,4420,4360,2990,3310,4050,4990,5420,5640,5000,4880,3860,3160,2440,2120,3320,68130
2007,West Coast,Total,1960,2040,2340,2190,1500,1610,1860,2330,2590,2790,2470,2180,1810,1530,1090,890,1090,32270
2007,West Coast,Male,1050,1040,1180,1150,800,780,870,1120,1300,1450,1330,1150,930,790,570,440,430,16380
2007,West Coast,Female,910,1000,1160,1040,690,830,1000,1210,1290,1340,1140,1030,880,740,520,450,670,15900
2007,Canterbury,Total,31390,30940,32580,34910,35290,30100,32430,37450,37130,36880,32260,29410,23550,19240,14940,13530,18460,490490
2007,Canterbury,Male,16100,15710,16640,18110,18160,14860,15540,18080,18030,18180,15880,14520,11570,9340,6990,6040,6750,240500
2007,Canterbury,Female,15290,15230,15940,16800,17130,15240,16890,19370,19100,18700,16390,14890,11970,9900,7950,7490,11710,249990
2007,South Canterbury,Total,3100,3470,3990,3780,2340,2380,2950,3660,4030,4350,4020,3910,3250,2910,2360,2140,2700,55340
2007,South Canterbury,Male,1600,1800,2080,1960,1250,1160,1430,1770,1900,2130,2040,1970,1610,1410,1110,1020,950,27190
2007,South Canterbury,Female,1500,1680,1910,1810,1090,1220,1520,1890,2130,2220,1980,1940,1630,1510,1250,1120,1730,28130
2007,Southern,Total,17630,17920,18970,23210,23800,17680,18530,20300,21410,22400,19780,18110,14470,12440,9580,8460,10980,295670
2007,Southern,Male,9010,9230,9830,11570,11750,8760,9130,9730,10420,11020,10080,9110,7310,6150,4580,3920,3880,145480
2007,Southern,Female,8620,8680,9140,11640,12050,8920,9400,10560,10990,11380,9700,9000,7160,6290,5000,4540,7080,150150
2007,Area outside DHB,Total,5,10,10,10,20,25,35,30,30,50,55,50,45,30,15,10,5,435
2007,Area outside DHB,Male,5,5,5,5,15,20,25,20,20,30,40,30,30,20,10,10,5,295
2007,Area outside DHB,Female,0,5,5,5,5,10,10,10,15,20,15,20,15,10,10,0,0,155
2008,Northland,Total,11280,11570,12380,11510,7500,6800,7830,9990,10970,12000,11170,10290,9510,7810,5710,4530,5460,156310
2008,Northland,Male,5690,5930,6350,5920,3820,3210,3640,4690,5190,5700,5460,5080,4710,3940,2880,2220,2230,76660
2008,Northland,Female,5590,5640,6030,5590,3680,3590,4190,5300,5780,6310,5710,5200,4800,3870,2840,2310,3230,79660
2008,Waitemata,Total,36690,35270,37590,38570,33840,33300,34070,41200,41700,40410,33120,28590,24790,18500,13760,10950,15070,517420
2008,Waitemata,Male,18950,18060,19220,19640,17040,16470,16100,19490,20030,19580,16010,14010,12050,8920,6500,5040,5690,252800
2008,Waitemata,Female,17730,17210,18370,18940,16800,16830,17970,21710,21670,20830,17100,14590,12750,9570,7270,5900,9380,264620
2008,Auckland,Total,29910,25510,26170,30770,39320,40530,35850,35750,33490,31140,26380,22000,17410,13090,9280,7470,11940,436010
2008,Auckland,Male,15390,13130,13440,15420,19180,19840,17260,17250,16410,15160,12950,10920,8550,6360,4460,3390,4220,213330
2008,Auckland,Female,14520,12380,12720,15350,20140,20690,18590,18500,17080,15990,13430,11080,8860,6730,4820,4070,7720,222670
2008,Counties Manukau,Total,40390,38310,39260,38740,32550,30260,30040,35110,35220,33590,27720,23570,19920,14820,10390,7830,9670,467390
2008,Counties Manukau,Male,20780,19620,19960,19710,16050,14310,13990,16420,16980,16280,13620,11520,9760,7250,4950,3550,3690,228440
2008,Counties Manukau,Female,19610,18690,19300,19030,16500,15950,16040,18690,18240,17310,14100,12050,10160,7570,5430,4290,5980,238940
2008,Waikato,Total,26330,25820,26880,27880,24620,21540,21360,24770,24980,25860,23040,20380,18030,14320,11000,9140,11560,357510
2008,Waikato,Male,13350,13120,13950,13990,12420,10700,10310,11710,11970,12470,11260,9970,8850,6970,5380,4240,4500,175160
2008,Waikato,Female,12980,12700,12930,13890,12190,10850,11050,13050,13010,13390,11780,10410,9180,7350,5630,4900,7050,182340
2008,Lakes,Total,7980,7820,8000,7670,5630,5690,6270,7280,7220,7690,6550,5900,5170,4160,3010,2500,2980,101520
2008,Lakes,Male,4110,4030,4070,3930,2810,2700,2980,3450,3440,3710,3200,2840,2540,2060,1470,1190,1150,49680
2008,Lakes,Female,3870,3790,3930,3740,2810,2990,3290,3830,3780,3980,3350,3060,2630,2100,1540,1310,1840,51840
2008,Bay of Plenty,Total,14510,14770,15370,14540,10040,10070,11290,13930,14320,15360,13980,12480,11690,10010,8040,6730,8730,205860
2008,Bay of Plenty,Male,7470,7680,7840,7390,5040,4800,5390,6440,6710,7370,6660,6110,5640,4770,3850,3210,3530,99900
2008,Bay of Plenty,Female,7040,7100,7530,7150,5000,5280,5900,7490,7610,8000,7320,6370,6050,5240,4190,3520,5200,105990
2008,Tairawhiti,Total,3830,3840,3920,3780,2580,2370,2600,3070,3080,3380,3050,2740,2140,1750,1350,1130,1390,46000
2008,Tairawhiti,Male,1960,1990,1980,1920,1240,1110,1240,1420,1460,1600,1520,1400,1060,840,630,510,500,22380
2008,Tairawhiti,Female,1870,1850,1940,1860,1340,1270,1360,1640,1620,1780,1530,1350,1080,900,720,620,880,23610
2008,Taranaki,Total,7460,7540,7840,8020,5980,5890,6330,7500,7610,8340,7370,6590,5760,4580,3770,3270,4570,108420
2008,Taranaki,Male,3850,3900,4000,4110,3090,2930,3020,3580,3730,4050,3620,3320,2830,2250,1790,1510,1740,53320
2008,Taranaki,Female,3610,3640,3850,3910,2890,2960,3310,3910,3880,4290,3760,3270,2930,2320,1980,1750,2830,55090
2008,Hawke's Bay,Total,11200,11310,11980,11320,7870,7700,8820,10480,10800,11850,10310,9700,8540,6760,5120,4330,5910,154000
2008,Hawke's Bay,Male,5720,5720,6180,5660,4010,3680,4150,4960,5140,5680,4980,4680,4220,3290,2460,1970,2210,74710
2008,Hawke's Bay,Female,5480,5600,5800,5660,3860,4020,4670,5520,5660,6170,5330,5020,4320,3470,2660,2360,3710,79310
2008,Whanganui,Total,4270,4360,4850,4870,3380,3100,3300,4010,4340,4870,4430,3840,3440,2890,2430,2070,2780,63230
2008,Whanganui,Male,2200,2240,2510,2480,1740,1560,1570,1920,2070,2390,2180,1920,1680,1340,1120,970,1040,30930
2008,Whanganui,Female,2080,2120,2340,2390,1630,1530,1720,2090,2270,2480,2250,1920,1760,1550,1310,1100,1740,32280
2008,Midcentral,Total,11250,11180,11860,12950,11980,9620,9360,10820,11190,12080,10470,9480,8510,7070,5620,4750,6300,164490
2008,Midcentral,Male,5700,5690,5980,6460,6020,4670,4470,5130,5340,5860,5070,4590,4180,3370,2710,2200,2410,79850
2008,Midcentral,Female,5550,5490,5880,6490,5960,4950,4900,5690,5850,6210,5400,4890,4330,3700,2910,2540,3890,84630
2008,Hutt Valley,Total,10390,10230,10450,10540,8720,8360,9200,10980,10810,11070,9170,7910,6760,5170,3810,3270,4290,141130
2008,Hutt Valley,Male,5300,5300,5360,5340,4390,4010,4390,5300,5260,5380,4510,3990,3350,2510,1790,1450,1590,69220
2008,Hutt Valley,Female,5090,4930,5090,5200,4320,4340,4820,5690,5560,5700,4660,3910,3410,2660,2020,1830,2710,71940
2008,Capital and Coast,Total,19010,17800,17490,20050,23710,22490,21450,23090,21980,20760,16950,14890,12530,9500,6980,5790,8090,282560
2008,Capital and Coast,Male,9670,8990,8980,9740,11210,11030,10230,10920,10600,10080,8180,7280,6120,4530,3290,2600,3030,136480
2008,Capital and Coast,Female,9340,8800,8500,10300,12500,11450,11220,12170,11380,10680,8780,7600,6410,4960,3690,3190,5050,146020
2008,Wairarapa,Total,2650,2690,2890,2820,1680,1760,1990,2620,2730,3110,3040,2850,2570,2070,1580,1330,1780,40160
2008,Wairarapa,Male,1310,1370,1470,1400,880,830,950,1230,1330,1460,1520,1420,1290,1010,780,600,670,19520
2008,Wairarapa,Female,1340,1320,1420,1420,800,930,1040,1390,1410,1640,1520,1420,1290,1060,800,730,1110,20640
2008,Nelson Marlborough,Total,8490,8530,9170,8980,6350,6530,7580,9610,10070,11190,10170,9540,8620,6490,4900,3980,5610,135810
2008,Nelson Marlborough,Male,4350,4400,4740,4700,3300,3210,3680,4620,4780,5380,5070,4680,4360,3230,2410,1850,2200,66960
2008,Nelson Marlborough,Female,4140,4130,4430,4280,3060,3330,3900,4990,5290,5820,5100,4850,4260,3260,2500,2130,3410,68880
2008,West Coast,Total,2020,2010,2250,2220,1540,1590,1810,2290,2560,2850,2490,2190,1930,1550,1100,920,1100,32420
2008,West Coast,Male,1090,1030,1140,1180,800,770,850,1100,1270,1460,1320,1180,1000,810,550,450,450,16450
2008,West Coast,Female,920,980,1110,1050,740,820,960,1190,1290,1380,1170,1010,940,740,550,460,650,15960
2008,Canterbury,Total,32260,31110,32560,34960,35460,30680,31770,37530,37220,37780,33090,29680,25380,19620,15160,13480,18970,496710
2008,Canterbury,Male,16560,15810,16660,18110,18330,15300,15370,18020,18130,18600,16300,14640,12450,9510,7120,6070,7020,244000
2008,Canterbury,Female,15710,15300,15910,16850,17130,15370,16400,19510,19090,19170,16780,15030,12930,10110,8050,7410,11950,252700
2008,South Canterbury,Total,3160,3420,3920,3710,2390,2450,2810,3620,3950,4430,4030,3890,3470,2940,2380,2080,2800,55450
2008,South Canterbury,Male,1650,1770,2030,1940,1250,1220,1360,1760,1870,2150,2040,1950,1710,1450,1100,990,1030,27270
2008,South Canterbury,Female,1510,1650,1890,1770,1130,1230,1460,1860,2080,2280,1990,1940,1750,1490,1290,1090,1780,28190
2008,Southern,Total,17950,17840,18710,23130,23590,17810,18120,20500,20800,22570,20330,17990,15660,12460,9800,8390,11280,296930
2008,Southern,Male,9190,9200,9660,11450,11740,8780,8860,9930,10040,11090,10290,9090,7860,6160,4720,3890,4100,146050
2008,Southern,Female,8760,8640,9060,11680,11860,9040,9260,10570,10760,11470,10050,8890,7800,6300,5070,4500,7180,150890
2008,Area outside DHB,Total,5,10,10,5,20,25,30,30,30,45,55,50,45,30,15,10,5,420
2008,Area outside DHB,Male,5,5,5,5,15,15,20,20,20,30,35,35,30,20,10,10,5,285
2008,Area outside DHB,Female,0,5,5,5,5,10,10,10,10,15,20,15,15,10,5,5,0,145
2009,Northland,Total,11540,11560,12280,11410,7850,6930,7610,9830,10900,12000,11520,10550,9900,8060,6010,4560,5680,158190
2009,Northland,Male,5900,5900,6300,5810,3980,3340,3500,4610,5140,5700,5570,5210,4920,4030,3040,2220,2360,77530
2009,Northland,Female,5650,5660,5970,5600,3870,3600,4120,5210,5760,6290,5950,5350,4990,4020,2970,2340,3320,80670
2009,Waitemata,Total,37340,35390,37360,39100,33830,34160,33870,40520,41810,41000,34300,28990,25780,19350,14240,10980,15530,523550
2009,Waitemata,Male,19250,18180,19150,19810,17100,16790,16090,19190,20010,19830,16610,14100,12510,9330,6740,5080,5940,255710
2009,Waitemata,Female,18100,17200,18210,19290,16740,17370,17770,21340,21800,21170,17690,14890,13270,10020,7500,5890,9580,267830
2009,Auckland,Total,30560,25760,26130,31430,39190,40880,35890,35520,33140,32010,26920,22580,18340,13400,9760,7410,12060,440980
2009,Auckland,Male,15730,13190,13500,15660,19260,20110,17280,17090,16050,15700,13140,11120,9030,6510,4650,3430,4330,215780
2009,Auckland,Female,14830,12570,12620,15770,19930,20770,18600,18430,17090,16310,13780,11460,9310,6890,5110,3980,7720,225170
2009,Counties Manukau,Total,41150,38460,38970,39110,32960,30960,29940,34380,35210,34240,28530,24090,20620,15450,10880,7900,10020,472870
2009,Counties Manukau,Male,21160,19820,19790,19760,16340,14680,14020,16090,16770,16640,13980,11740,10140,7540,5170,3580,3890,231110
2009,Counties Manukau,Female,19990,18640,19180,19340,16620,16280,15920,18290,18450,17600,14550,12350,10480,7900,5700,4320,6130,241740
2009,Waikato,Total,27190,25870,26850,27680,25190,21860,21250,24560,25000,25950,23700,20750,18820,14910,11350,9160,11900,361990
2009,Waikato,Male,13880,13080,13840,13990,12770,10800,10240,11660,11990,12450,11570,10110,9240,7300,5510,4280,4690,177400
2009,Waikato,Female,13300,12780,13010,13690,12420,11060,11010,12900,13010,13500,12130,10640,9580,7620,5840,4890,7220,184600
2009,Lakes,Total,8090,7790,7950,7500,5820,5620,6090,7110,7180,7650,6740,5930,5360,4350,3090,2490,3070,101830
2009,Lakes,Male,4220,3980,4060,3860,2900,2710,2840,3380,3410,3660,3300,2890,2610,2160,1490,1180,1200,49850
2009,Lakes,Female,3870,3810,3890,3640,2930,2910,3250,3720,3760,4000,3440,3050,2750,2180,1590,1310,1870,51970
2009,Bay of Plenty,Total,14780,14800,15330,14460,10460,10200,11150,13800,14270,15430,14200,12920,12180,10320,8300,6780,9000,208380
2009,Bay of Plenty,Male,7650,7630,7880,7350,5260,4880,5280,6370,6670,7400,6760,6240,5950,4880,3990,3200,3680,101070
