"Year","Factor","0.4","5.9","10.14","15.19","20.24","25.29","30.34","35.39","40.44","45.49","50.54","55.59","60.64","65.69","70.74","75.79","80 and over","Total","reg","dep"
2009,"Female",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,5,"New Plymouth",2
2009,"Total",1,0,0,0,0,1,0,0,0,0,3,0,1,0,1,3,4,14,"New Plymouth",2
2010,"Male",0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,4,10,"New Plymouth",2
2010,"Female",1,0,0,0,0,0,0,0,1,2,0,0,1,0,1,0,1,7,"New Plymouth",2
2010,"Total",1,0,0,0,0,0,0,0,1,3,0,1,2,1,1,2,5,17,"New Plymouth",2
2011,"Male",0,0,0,0,0,0,0,1,1,0,0,2,1,2,0,2,2,11,"New Plymouth",2
2011,"Female",0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,1,6,"New Plymouth",2
2011,"Total",0,0,0,0,0,0,0,1,1,1,0,3,1,3,0,4,3,17,"New Plymouth",2
2012,"Male",0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,2,6,14,"New Plymouth",2
2012,"Female",1,0,0,0,0,0,0,0,1,1,0,0,1,2,0,1,2,9,"New Plymouth",2
2012,"Total",1,0,0,0,0,0,0,0,1,1,0,3,2,3,1,3,8,23,"New Plymouth",2
2013,"Male",0,0,0,0,0,0,0,0,1,0,1,0,0,2,2,2,2,10,"New Plymouth",2
2013,"Female",0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,5,11,"New Plymouth",2
2013,"Total",0,0,0,0,0,0,0,0,1,0,2,2,1,3,2,3,7,21,"New Plymouth",2
2006,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Stratford",2
2006,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Stratford",2
2006,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Stratford",2
2007,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Stratford",2
2007,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Stratford",2
2007,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Stratford",2
2008,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Stratford",2
2008,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Stratford",2
2008,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Stratford",2
2009,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Stratford",2
2009,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Stratford",2
2009,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Stratford",2
2010,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Stratford",2
2010,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Stratford",2
2010,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Stratford",2
2011,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Stratford",2
2011,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Stratford",2
2011,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Stratford",2
2012,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Stratford",2
2012,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Stratford",2
2012,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Stratford",2
2013,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Stratford",2
2013,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Stratford",2
2013,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Stratford",2
2006,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Taranaki",2
2006,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Taranaki",2
2006,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Taranaki",2
2007,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Taranaki",2
2007,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Taranaki",2
2007,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Taranaki",2
2008,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Taranaki",2
2008,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Taranaki",2
2008,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Taranaki",2
2009,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Taranaki",2
2009,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Taranaki",2
2009,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Taranaki",2
2010,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Taranaki",2
2010,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Taranaki",2
2010,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Taranaki",2
2011,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Taranaki",2
2011,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Taranaki",2
2011,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Taranaki",2
2012,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Taranaki",2
2012,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Taranaki",2
2012,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Taranaki",2
2013,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Taranaki",2
2013,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Taranaki",2
2013,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Taranaki",2
2006,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ruapehu",2
2006,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ruapehu",2
2006,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ruapehu",2
2007,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ruapehu",2
2007,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ruapehu",2
2007,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ruapehu",2
2008,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ruapehu",2
2008,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ruapehu",2
2008,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ruapehu",2
2009,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ruapehu",2
2009,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ruapehu",2
2009,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ruapehu",2
2010,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ruapehu",2
2010,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ruapehu",2
2010,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ruapehu",2
2011,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ruapehu",2
2011,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ruapehu",2
2011,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ruapehu",2
2012,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ruapehu",2
2012,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ruapehu",2
2012,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ruapehu",2
2013,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ruapehu",2
2013,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ruapehu",2
2013,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ruapehu",2
2006,"Male",0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,8,16,"Wanganui",2
2006,"Female",0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,20,23,"Wanganui",2
2006,"Total",0,0,0,0,0,0,0,0,0,0,0,2,2,1,3,3,28,39,"Wanganui",2
2007,"Male",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,7,11,"Wanganui",2
2007,"Female",0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,22,27,"Wanganui",2
2007,"Total",0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,4,29,38,"Wanganui",2
2008,"Male",0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,1,17,27,"Wanganui",2
2008,"Female",0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,4,27,35,"Wanganui",2
2008,"Total",0,0,0,0,0,0,0,0,0,1,1,1,1,4,5,5,44,62,"Wanganui",2
2009,"Male",0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,10,15,"Wanganui",2
2009,"Female",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,28,35,"Wanganui",2
2009,"Total",0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,7,38,50,"Wanganui",2
2010,"Male",0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,3,12,20,"Wanganui",2
2010,"Female",0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,16,21,"Wanganui",2
2010,"Total",0,0,0,0,0,0,0,0,0,1,1,1,1,2,3,4,28,41,"Wanganui",2
2011,"Male",0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,9,16,"Wanganui",2
2011,"Female",0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,3,24,30,"Wanganui",2
2011,"Total",0,0,0,0,0,0,0,0,1,0,1,2,0,0,3,6,33,46,"Wanganui",2
2012,"Male",0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,11,16,"Wanganui",2
2012,"Female",0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,1,23,29,"Wanganui",2
2012,"Total",0,0,0,0,1,0,0,0,0,0,0,2,0,2,3,3,34,45,"Wanganui",2
2013,"Male",0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,3,12,19,"Wanganui",2
2013,"Female",0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,4,17,27,"Wanganui",2
2013,"Total",0,0,0,0,0,0,0,1,0,0,0,1,1,4,3,7,29,46,"Wanganui",2
2006,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rangitikei",2
2006,"Female",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Rangitikei",2
2006,"Total",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Rangitikei",2
2007,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rangitikei",2
2007,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rangitikei",2
2007,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rangitikei",2
2008,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rangitikei",2
2008,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rangitikei",2
2008,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rangitikei",2
2009,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"Rangitikei",2
2009,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Rangitikei",2
2009,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,"Rangitikei",2
2010,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rangitikei",2
2010,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rangitikei",2
2010,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rangitikei",2
2011,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rangitikei",2
2011,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rangitikei",2
2011,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rangitikei",2
2012,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rangitikei",2
2012,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rangitikei",2
2012,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rangitikei",2
2013,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rangitikei",2
2013,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"Rangitikei",2
2013,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"Rangitikei",2
2006,"Male",1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,2,7,"Manawatu",2
2006,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"Manawatu",2
2006,"Total",1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,2,8,"Manawatu",2
2007,"Male",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,"Manawatu",2
2007,"Female",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,"Manawatu",2
2007,"Total",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,4,11,"Manawatu",2
2008,"Male",0,0,0,1,0,0,0,0,0,0,2,1,0,1,3,1,0,9,"Manawatu",2
2008,"Female",0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,4,8,"Manawatu",2
2008,"Total",0,0,0,1,0,0,0,0,0,0,3,1,0,3,3,2,4,17,"Manawatu",2
2009,"Male",0,0,0,0,0,0,0,0,0,1,1,2,1,0,3,4,4,16,"Manawatu",2
2009,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,"Manawatu",2
2009,"Total",0,0,0,0,0,0,0,0,0,1,1,2,1,0,3,5,8,21,"Manawatu",2
2010,"Male",0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,2,1,7,"Manawatu",2
2010,"Female",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,4,"Manawatu",2
2010,"Total",1,0,0,0,0,1,0,0,0,2,0,0,1,0,2,3,1,11,"Manawatu",2
2011,"Male",0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,6,"Manawatu",2
2011,"Female",0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,5,"Manawatu",2
2011,"Total",0,0,0,0,0,0,0,0,0,3,0,1,1,1,1,0,4,11,"Manawatu",2
2012,"Male",0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,4,8,"Manawatu",2
2012,"Female",0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,3,1,8,"Manawatu",2
2012,"Total",0,0,0,1,0,0,0,0,0,3,1,0,0,0,3,3,5,16,"Manawatu",2
2013,"Male",1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,5,"Manawatu",2
2013,"Female",0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,5,9,"Manawatu",2
2013,"Total",1,0,1,0,1,0,0,0,0,2,1,0,0,0,3,0,5,14,"Manawatu",2
2006,"Male",0,0,0,0,0,0,0,0,1,3,0,0,1,0,1,4,5,15,"Palmerston North",2
2006,"Female",1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,12,18,"Palmerston North",2
2006,"Total",1,0,0,1,0,0,0,1,1,3,0,0,2,1,2,4,17,33,"Palmerston North",2
2007,"Male",0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,3,5,15,"Palmerston North",2
2007,"Female",0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,5,6,16,"Palmerston North",2
2007,"Total",0,0,0,1,0,0,0,0,1,0,0,0,2,6,2,8,11,31,"Palmerston North",2
2008,"Male",2,0,0,0,0,0,0,1,0,0,0,1,1,0,2,5,5,17,"Palmerston North",2
2008,"Female",0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,6,11,"Palmerston North",2
2008,"Total",2,0,0,0,0,0,0,1,0,1,0,1,2,1,4,5,11,28,"Palmerston North",2
2009,"Male",0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,5,1,11,"Palmerston North",2
2009,"Female",1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,3,9,"Palmerston North",2
2009,"Total",1,0,0,0,0,2,0,0,1,0,1,1,1,0,3,6,4,20,"Palmerston North",2
2010,"Male",0,0,0,0,0,0,0,1,0,0,1,0,3,1,1,2,4,13,"Palmerston North",2
2010,"Female",1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,8,"Palmerston North",2
2010,"Total",1,0,0,0,0,0,0,1,0,0,1,0,3,3,2,3,7,21,"Palmerston North",2
2011,"Male",1,0,0,0,0,0,0,1,0,0,0,2,1,3,1,1,8,18,"Palmerston North",2
2011,"Female",1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,3,3,12,"Palmerston North",2
2011,"Total",2,0,0,0,0,0,0,1,0,0,0,5,1,3,3,4,11,30,"Palmerston North",2
2012,"Male",0,0,0,0,2,0,0,0,1,0,2,0,0,1,1,0,9,16,"Palmerston North",2
2012,"Female",0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,2,7,"Palmerston North",2
2012,"Total",0,0,0,0,3,0,0,0,2,0,2,0,0,1,2,2,11,23,"Palmerston North",2
2013,"Male",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,8,11,"Palmerston North",2
2013,"Female",1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,6,11,"Palmerston North",2
2013,"Total",1,0,0,0,0,0,0,0,2,0,1,0,0,1,0,3,14,22,"Palmerston North",2
2006,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tararua",2
2006,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tararua",2
2006,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tararua",2
2007,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tararua",2
2007,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tararua",2
2007,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tararua",2
2008,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tararua",2
2008,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tararua",2
2008,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tararua",2
2009,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tararua",2
2009,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tararua",2
2009,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tararua",2
2010,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tararua",2
2010,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tararua",2
2010,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tararua",2
2011,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tararua",2
2011,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tararua",2
2011,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tararua",2
2012,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tararua",2
2012,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tararua",2
2012,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tararua",2
2013,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tararua",2
2013,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tararua",2
2013,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tararua",2
2006,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Horowhenua",2
2006,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Horowhenua",2
2006,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Horowhenua",2
2007,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Horowhenua",2
2007,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Horowhenua",2
2007,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Horowhenua",2
2008,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Horowhenua",2
2008,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Horowhenua",2
2008,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Horowhenua",2
2009,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Horowhenua",2
2009,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Horowhenua",2
2009,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Horowhenua",2
2010,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Horowhenua",2
2010,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Horowhenua",2
2010,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Horowhenua",2
2011,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Horowhenua",2
2011,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Horowhenua",2
2011,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Horowhenua",2
2012,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Horowhenua",2
2012,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Horowhenua",2
2012,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Horowhenua",2
2013,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Horowhenua",2
2013,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Horowhenua",2
2013,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Horowhenua",2
2006,"Male",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,3,"Kapiti Coast",2
2006,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,"Kapiti Coast",2
2006,"Total",0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,1,6,"Kapiti Coast",2
2007,"Male",0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,5,"Kapiti Coast",2
2007,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kapiti Coast",2
2007,"Total",0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,5,"Kapiti Coast",2
2008,"Male",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,4,"Kapiti Coast",2
2008,"Female",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,4,"Kapiti Coast",2
2008,"Total",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,3,8,"Kapiti Coast",2
2009,"Male",0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,5,"Kapiti Coast",2
2009,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,"Kapiti Coast",2
2009,"Total",0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,4,8,"Kapiti Coast",2
2010,"Male",0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,5,"Kapiti Coast",2
2010,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Kapiti Coast",2
2010,"Total",0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0,1,6,"Kapiti Coast",2
2011,"Male",0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,4,"Kapiti Coast",2
2011,"Female",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,"Kapiti Coast",2
2011,"Total",0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,2,7,"Kapiti Coast",2
2012,"Male",0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,2,6,"Kapiti Coast",2
2012,"Female",0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,4,"Kapiti Coast",2
2012,"Total",0,0,0,0,0,0,0,0,0,2,0,1,1,2,1,1,2,10,"Kapiti Coast",2
2013,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,"Kapiti Coast",2
2013,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Kapiti Coast",2
2013,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,4,"Kapiti Coast",2
2006,"Male",0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,2,6,12,"Porirua",2
2006,"Female",0,0,0,0,0,0,0,0,1,0,1,1,0,0,3,3,5,14,"Porirua",2
2006,"Total",0,0,0,1,0,0,0,0,1,0,1,1,0,3,3,5,11,26,"Porirua",2
2007,"Male",1,0,1,0,0,0,2,0,1,0,2,1,0,1,1,1,3,14,"Porirua",2
2007,"Female",1,0,0,0,0,0,0,1,0,0,0,1,1,1,2,2,4,13,"Porirua",2
2007,"Total",2,0,1,0,0,0,2,1,1,0,2,2,1,2,3,3,7,27,"Porirua",2
2008,"Male",0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,4,1,10,"Porirua",2
2008,"Female",0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,5,9,"Porirua",2
2008,"Total",0,0,0,0,0,0,0,1,0,0,0,3,1,1,3,4,6,19,"Porirua",2
2009,"Male",4,0,0,0,0,0,0,0,0,0,1,0,2,1,2,0,8,18,"Porirua",2
