"Year","Factor","0.4","5.9","10.14","15.19","20.24","25.29","30.34","35.39","40.44","45.49","50.54","55.59","60.64","65.69","70.74","75.79","80 and over","Total","reg","dep"
2012,"Male",0,0,0,0,0,1,0,0,2,0,1,0,3,0,4,1,6,18,"Tairawhiti",4
2012,"Female",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,8,11,"Tairawhiti",4
2012,"Total",0,0,0,0,0,1,0,0,2,0,2,0,3,0,4,3,14,29,"Tairawhiti",4
2013,"Male",0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,2,7,15,"Tairawhiti",4
2013,"Female",1,0,0,0,0,0,1,0,0,0,0,0,1,1,2,0,5,11,"Tairawhiti",4
2013,"Total",1,0,0,0,0,0,1,1,1,0,0,0,2,2,4,2,12,26,"Tairawhiti",4
2006,"Male",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,5,"Taranaki",4
2006,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,"Taranaki",4
2006,"Total",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7,10,"Taranaki",4
2007,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4,9,"Taranaki",4
2007,"Female",0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,6,9,"Taranaki",4
2007,"Total",0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,3,10,18,"Taranaki",4
2008,"Male",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,8,"Taranaki",4
2008,"Female",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,7,"Taranaki",4
2008,"Total",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,9,15,"Taranaki",4
2009,"Male",1,0,0,1,0,0,0,1,1,0,0,1,1,2,1,0,4,13,"Taranaki",4
2009,"Female",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,4,"Taranaki",4
2009,"Total",2,0,0,1,0,0,0,1,1,1,0,1,1,2,2,0,5,17,"Taranaki",4
2010,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,8,"Taranaki",4
2010,"Female",1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,2,7,"Taranaki",4
2010,"Total",1,0,0,0,1,0,0,0,0,0,0,0,2,1,3,3,4,15,"Taranaki",4
2011,"Male",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,"Taranaki",4
2011,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,8,"Taranaki",4
2011,"Total",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,8,11,"Taranaki",4
2012,"Male",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,7,"Taranaki",4
2012,"Female",0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2,5,"Taranaki",4
2012,"Total",0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,7,12,"Taranaki",4
2013,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,"Taranaki",4
2013,"Female",0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,5,10,"Taranaki",4
2013,"Total",0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,7,14,"Taranaki",4
2006,"Male",2,1,1,1,0,0,0,0,3,4,4,3,8,11,8,12,45,103,"Hawke's Bay",4
2006,"Female",1,0,0,0,0,0,0,0,1,2,5,4,4,5,9,12,103,146,"Hawke's Bay",4
2006,"Total",3,1,1,1,0,0,0,0,4,6,9,7,12,16,17,24,148,249,"Hawke's Bay",4
2007,"Male",4,0,1,1,1,0,0,1,1,1,5,3,3,9,13,20,45,108,"Hawke's Bay",4
2007,"Female",0,0,0,0,0,0,0,1,2,3,3,5,3,4,14,6,70,111,"Hawke's Bay",4
2007,"Total",4,0,1,1,1,0,0,2,3,4,8,8,6,13,27,26,115,219,"Hawke's Bay",4
2008,"Male",2,0,0,1,1,0,0,0,1,5,3,7,10,4,9,16,44,103,"Hawke's Bay",4
2008,"Female",1,0,0,1,1,0,0,1,0,0,1,3,2,8,8,12,68,106,"Hawke's Bay",4
2008,"Total",3,0,0,2,2,0,0,1,1,5,4,10,12,12,17,28,112,209,"Hawke's Bay",4
2009,"Male",2,0,0,1,1,0,2,0,1,4,4,2,4,6,16,16,75,134,"Hawke's Bay",4
2009,"Female",2,0,0,1,0,0,0,1,3,0,4,1,3,9,10,7,80,121,"Hawke's Bay",4
2009,"Total",4,0,0,2,1,0,2,1,4,4,8,3,7,15,26,23,155,255,"Hawke's Bay",4
2010,"Male",2,0,0,0,2,0,1,0,0,5,2,5,9,10,7,12,63,118,"Hawke's Bay",4
2010,"Female",5,0,0,0,0,0,0,0,1,3,0,1,5,10,10,13,90,138,"Hawke's Bay",4
2010,"Total",7,0,0,0,2,0,1,0,1,8,2,6,14,20,17,25,153,256,"Hawke's Bay",4
2011,"Male",2,0,1,0,1,0,0,0,3,1,4,3,7,6,10,23,50,111,"Hawke's Bay",4
2011,"Female",2,0,0,0,1,0,0,0,2,1,3,1,3,3,3,18,88,125,"Hawke's Bay",4
2011,"Total",4,0,1,0,2,0,0,0,5,2,7,4,10,9,13,41,138,236,"Hawke's Bay",4
2012,"Male",4,0,0,1,0,0,1,0,1,1,3,5,5,7,15,19,66,128,"Hawke's Bay",4
2012,"Female",2,0,0,0,1,1,0,0,1,2,4,2,3,11,8,11,103,149,"Hawke's Bay",4
2012,"Total",6,0,0,1,1,1,1,0,2,3,7,7,8,18,23,30,169,277,"Hawke's Bay",4
2013,"Male",2,0,0,1,0,2,0,0,2,1,1,0,3,10,11,11,56,100,"Hawke's Bay",4
2013,"Female",0,0,0,0,0,0,0,0,1,0,3,5,3,10,13,10,95,140,"Hawke's Bay",4
2013,"Total",2,0,0,1,0,2,0,0,3,1,4,5,6,20,24,21,151,240,"Hawke's Bay",4
2006,"Male",3,0,0,2,0,1,0,1,2,1,4,2,4,3,4,9,17,53,"Midcentral",4
2006,"Female",0,0,0,2,0,1,0,0,1,3,3,3,3,4,4,4,22,50,"Midcentral",4
2006,"Total",3,0,0,4,0,2,0,1,3,4,7,5,7,7,8,13,39,103,"Midcentral",4
2007,"Male",1,0,0,0,0,0,0,1,0,4,3,7,5,9,5,6,12,53,"Midcentral",4
2007,"Female",0,0,0,2,0,0,0,2,2,1,0,2,0,2,2,5,8,26,"Midcentral",4
2007,"Total",1,0,0,2,0,0,0,3,2,5,3,9,5,11,7,11,20,79,"Midcentral",4
2008,"Male",1,0,0,2,0,1,0,3,1,0,4,4,5,6,5,10,18,60,"Midcentral",4
2008,"Female",2,0,0,0,1,0,0,0,1,0,3,0,0,2,1,5,11,26,"Midcentral",4
2008,"Total",3,0,0,2,1,1,0,3,2,0,7,4,5,8,6,15,29,86,"Midcentral",4
2009,"Male",1,0,1,1,1,0,1,0,0,2,4,5,7,3,8,8,16,58,"Midcentral",4
2009,"Female",5,1,0,0,0,0,0,0,1,1,2,5,2,1,6,9,13,46,"Midcentral",4
2009,"Total",6,1,1,1,1,0,1,0,1,3,6,10,9,4,14,17,29,104,"Midcentral",4
2010,"Male",2,0,0,0,0,1,2,0,1,3,4,1,3,2,13,3,15,50,"Midcentral",4
2010,"Female",3,0,0,0,1,1,0,1,1,1,3,0,3,5,4,5,15,43,"Midcentral",4
2010,"Total",5,0,0,0,1,2,2,1,2,4,7,1,6,7,17,8,30,93,"Midcentral",4
2011,"Male",0,0,0,1,1,0,0,0,0,4,4,3,7,3,5,7,10,45,"Midcentral",4
2011,"Female",2,0,0,0,0,0,0,0,0,0,2,2,4,6,5,0,11,32,"Midcentral",4
2011,"Total",2,0,0,1,1,0,0,0,0,4,6,5,11,9,10,7,21,77,"Midcentral",4
2012,"Male",0,0,1,1,2,1,0,1,2,0,6,3,0,4,3,6,14,44,"Midcentral",4
2012,"Female",1,0,0,0,0,0,0,0,1,0,0,2,4,5,3,5,17,38,"Midcentral",4
2012,"Total",1,0,1,1,2,1,0,1,3,0,6,5,4,9,6,11,31,82,"Midcentral",4
2013,"Male",1,0,0,0,1,0,1,1,1,1,1,4,5,3,9,7,24,59,"Midcentral",4
2013,"Female",1,0,0,1,0,0,1,0,1,0,0,0,5,1,5,5,22,42,"Midcentral",4
2013,"Total",2,0,0,1,1,0,2,1,2,1,1,4,10,4,14,12,46,101,"Midcentral",4
2006,"Male",0,0,0,0,1,0,1,0,0,2,0,1,1,2,3,2,10,23,"Whanganui",4
2006,"Female",1,0,0,0,0,0,0,0,0,0,1,0,1,2,2,2,3,12,"Whanganui",4
2006,"Total",1,0,0,0,1,0,1,0,0,2,1,1,2,4,5,4,13,35,"Whanganui",4
2007,"Male",0,0,0,0,0,1,1,0,0,0,0,2,0,2,4,2,4,16,"Whanganui",4
2007,"Female",1,0,0,0,0,0,1,0,1,1,1,2,2,1,0,1,6,17,"Whanganui",4
2007,"Total",1,0,0,0,0,1,2,0,1,1,1,4,2,3,4,3,10,33,"Whanganui",4
2008,"Male",1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,5,8,18,"Whanganui",4
2008,"Female",2,0,0,0,0,0,0,0,0,1,0,2,2,4,0,3,8,22,"Whanganui",4
2008,"Total",3,0,0,0,0,0,0,0,0,1,0,3,2,7,0,8,16,40,"Whanganui",4
2009,"Male",1,0,0,0,0,0,1,0,1,2,1,2,0,2,1,1,10,22,"Whanganui",4
2009,"Female",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,5,8,"Whanganui",4
2009,"Total",1,0,0,0,0,0,1,0,1,2,1,2,1,3,1,2,15,30,"Whanganui",4
2010,"Male",1,0,0,0,0,1,0,1,1,1,1,2,2,4,2,4,9,29,"Whanganui",4
2010,"Female",1,0,0,0,0,0,0,0,1,1,0,2,3,3,1,1,7,20,"Whanganui",4
2010,"Total",2,0,0,0,0,1,0,1,2,2,1,4,5,7,3,5,16,49,"Whanganui",4
2011,"Male",1,0,0,0,1,1,0,1,1,0,1,1,4,5,3,1,10,30,"Whanganui",4
2011,"Female",1,0,0,0,0,0,0,0,0,0,2,1,1,0,3,0,12,20,"Whanganui",4
2011,"Total",2,0,0,0,1,1,0,1,1,0,3,2,5,5,6,1,22,50,"Whanganui",4
2012,"Male",0,0,0,1,0,0,0,0,2,0,0,0,3,2,4,3,16,31,"Whanganui",4
2012,"Female",0,0,0,0,1,0,1,0,0,1,0,0,0,2,3,3,5,16,"Whanganui",4
2012,"Total",0,0,0,1,1,0,1,0,2,1,0,0,3,4,7,6,21,47,"Whanganui",4
2013,"Male",1,0,0,1,0,1,0,0,0,0,2,1,2,1,5,6,8,28,"Whanganui",4
2013,"Female",0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,4,2,10,"Whanganui",4
2013,"Total",1,0,0,1,0,1,1,0,0,0,5,1,2,1,5,10,10,38,"Whanganui",4
2006,"Male",3,0,0,0,0,0,0,0,0,1,1,3,4,2,6,7,24,51,"Capital and Coast",4
2006,"Female",2,0,0,0,0,0,1,0,0,1,2,0,1,5,4,9,51,76,"Capital and Coast",4
2006,"Total",5,0,0,0,0,0,1,0,0,2,3,3,5,7,10,16,75,127,"Capital and Coast",4
2007,"Male",3,0,0,0,1,0,0,0,1,0,3,2,4,7,5,9,27,62,"Capital and Coast",4
2007,"Female",5,0,0,0,0,0,0,0,1,0,0,2,2,8,2,3,45,68,"Capital and Coast",4
2007,"Total",8,0,0,0,1,0,0,0,2,0,3,4,6,15,7,12,72,130,"Capital and Coast",4
2008,"Male",1,0,0,0,0,0,1,0,1,1,2,6,5,7,2,7,30,63,"Capital and Coast",4
2008,"Female",2,0,0,1,0,0,1,1,1,0,2,1,1,3,4,9,52,78,"Capital and Coast",4
2008,"Total",3,0,0,1,0,0,2,1,2,1,4,7,6,10,6,16,82,141,"Capital and Coast",4
2009,"Male",2,0,0,0,1,0,0,0,0,2,1,3,3,1,5,4,31,53,"Capital and Coast",4
2009,"Female",0,0,0,0,0,0,2,0,3,0,1,5,1,2,1,12,43,70,"Capital and Coast",4
2009,"Total",2,0,0,0,1,0,2,0,3,2,2,8,4,3,6,16,74,123,"Capital and Coast",4
2010,"Male",0,0,0,0,0,0,1,2,1,1,1,3,2,1,7,7,21,47,"Capital and Coast",4
2010,"Female",1,0,0,0,1,0,0,0,1,1,2,1,2,0,3,6,39,57,"Capital and Coast",4
2010,"Total",1,0,0,0,1,0,1,2,2,2,3,4,4,1,10,13,60,104,"Capital and Coast",4
2011,"Male",2,0,0,0,1,1,0,0,0,0,1,3,5,5,4,7,36,65,"Capital and Coast",4
2011,"Female",2,0,0,0,2,0,0,0,0,0,1,0,0,2,2,6,44,59,"Capital and Coast",4
2011,"Total",4,0,0,0,3,1,0,0,0,0,2,3,5,7,6,13,80,124,"Capital and Coast",4
2012,"Male",1,0,0,0,1,0,0,0,0,0,3,3,4,3,2,6,34,57,"Capital and Coast",4
2012,"Female",2,0,1,0,0,0,0,1,0,0,2,0,2,8,3,15,50,84,"Capital and Coast",4
2012,"Total",3,0,1,0,1,0,0,1,0,0,5,3,6,11,5,21,84,141,"Capital and Coast",4
2013,"Male",0,0,0,0,1,1,0,0,0,1,0,3,3,4,3,18,24,58,"Capital and Coast",4
2013,"Female",2,0,0,1,0,0,1,1,1,1,2,2,3,1,3,6,49,73,"Capital and Coast",4
2013,"Total",2,0,0,1,1,1,1,1,1,2,2,5,6,5,6,24,73,131,"Capital and Coast",4
2006,"Male",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,8,"Hutt",4
2006,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,25,31,"Hutt",4
2006,"Total",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,30,39,"Hutt",4
2007,"Male",1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,6,12,"Hutt",4
2007,"Female",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,22,24,"Hutt",4
2007,"Total",1,0,0,0,0,0,0,1,0,0,0,0,2,1,2,1,28,36,"Hutt",4
2008,"Male",0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,6,11,"Hutt",4
2008,"Female",1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,7,14,"Hutt",4
2008,"Total",1,0,0,0,0,0,0,0,2,0,0,0,0,3,2,4,13,25,"Hutt",4
2009,"Male",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,12,16,"Hutt",4
2009,"Female",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,21,25,"Hutt",4
2009,"Total",0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,4,33,41,"Hutt",4
2010,"Male",0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,3,4,11,"Hutt",4
2010,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,20,26,"Hutt",4
2010,"Total",0,0,0,0,0,0,0,0,0,1,0,1,1,2,2,6,24,37,"Hutt",4
2011,"Male",0,0,0,0,0,0,0,0,0,0,1,2,2,0,2,2,7,16,"Hutt",4
2011,"Female",1,0,0,0,0,0,0,1,0,0,0,0,1,2,0,2,19,26,"Hutt",4
2011,"Total",1,0,0,0,0,0,0,1,0,0,1,2,3,2,2,4,26,42,"Hutt",4
2012,"Male",0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,0,6,16,"Hutt",4
2012,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,18,23,"Hutt",4
2012,"Total",0,0,0,0,0,0,0,0,0,0,0,0,2,7,5,1,24,39,"Hutt",4
2013,"Male",0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,4,11,"Hutt",4
2013,"Female",0,0,0,0,0,0,0,1,0,0,0,2,1,0,3,2,18,27,"Hutt",4
2013,"Total",0,0,0,0,0,0,0,1,0,0,0,3,2,1,4,5,22,38,"Hutt",4
2006,"Male",0,0,0,0,0,0,1,0,0,0,1,1,0,1,3,2,6,15,"Wairarapa",4
2006,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,13,"Wairarapa",4
2006,"Total",0,0,0,0,0,0,1,0,0,0,1,1,0,1,4,5,15,28,"Wairarapa",4
2007,"Male",0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3,4,10,"Wairarapa",4
2007,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,7,"Wairarapa",4
2007,"Total",0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,3,10,17,"Wairarapa",4
2008,"Male",0,0,0,0,0,0,1,1,0,0,1,0,0,1,2,1,6,13,"Wairarapa",4
2008,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,11,17,"Wairarapa",4
2008,"Total",0,0,0,0,0,0,1,1,0,0,1,0,0,3,3,4,17,30,"Wairarapa",4
2009,"Male",0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,2,6,14,"Wairarapa",4
2009,"Female",0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,4,16,26,"Wairarapa",4
2009,"Total",0,0,0,0,0,0,0,0,0,0,1,2,2,6,1,6,22,40,"Wairarapa",4
2010,"Male",0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,6,16,"Wairarapa",4
2010,"Female",1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,11,16,"Wairarapa",4
2010,"Total",1,0,0,0,0,0,0,0,0,0,1,1,4,3,2,3,17,32,"Wairarapa",4
2011,"Male",0,0,0,0,0,0,0,0,0,0,1,0,3,1,2,2,6,15,"Wairarapa",4
2011,"Female",0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,16,21,"Wairarapa",4
2011,"Total",0,0,0,0,0,0,0,0,0,0,2,1,3,1,4,3,22,36,"Wairarapa",4
2012,"Male",0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,1,6,14,"Wairarapa",4
2012,"Female",0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,15,20,"Wairarapa",4
2012,"Total",0,0,0,0,0,0,0,0,0,0,1,1,4,1,3,3,21,34,"Wairarapa",4
2013,"Male",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,5,10,"Wairarapa",4
2013,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,14,"Wairarapa",4
2013,"Total",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,16,24,"Wairarapa",4
2006,"Male",1,0,0,1,0,0,0,0,1,0,4,3,5,5,8,10,40,78,"Nelson Marlborough",4
2006,"Female",1,0,0,0,0,0,0,0,1,1,1,2,3,3,9,7,74,102,"Nelson Marlborough",4
2006,"Total",2,0,0,1,0,0,0,0,2,1,5,5,8,8,17,17,114,180,"Nelson Marlborough",4
2007,"Male",2,0,0,0,0,0,0,2,1,2,3,3,8,3,5,9,27,65,"Nelson Marlborough",4
2007,"Female",1,0,0,0,0,1,0,0,2,1,1,2,1,5,7,8,80,109,"Nelson Marlborough",4
2007,"Total",3,0,0,0,0,1,0,2,3,3,4,5,9,8,12,17,107,174,"Nelson Marlborough",4
2008,"Male",1,0,0,1,0,0,0,1,1,2,2,3,5,4,6,6,40,72,"Nelson Marlborough",4
2008,"Female",0,0,0,0,0,0,0,1,1,1,0,1,3,5,5,8,74,99,"Nelson Marlborough",4
2008,"Total",1,0,0,1,0,0,0,2,2,3,2,4,8,9,11,14,114,171,"Nelson Marlborough",4
2009,"Male",4,0,0,1,1,0,0,0,0,2,4,2,5,1,7,6,55,88,"Nelson Marlborough",4
2009,"Female",1,0,0,0,0,0,0,0,0,1,2,3,2,1,3,6,52,71,"Nelson Marlborough",4
2009,"Total",5,0,0,1,1,0,0,0,0,3,6,5,7,2,10,12,107,159,"Nelson Marlborough",4
2010,"Male",2,0,0,3,0,0,0,1,1,1,3,2,1,5,6,7,38,70,"Nelson Marlborough",4
2010,"Female",2,0,0,0,0,0,1,2,1,1,2,2,2,2,2,10,62,89,"Nelson Marlborough",4
2010,"Total",4,0,0,3,0,0,1,3,2,2,5,4,3,7,8,17,100,159,"Nelson Marlborough",4
2011,"Male",1,0,0,1,0,0,0,0,0,0,1,3,3,10,3,6,42,70,"Nelson Marlborough",4
2011,"Female",0,0,0,0,0,0,0,0,0,2,2,3,2,3,3,6,79,100,"Nelson Marlborough",4
2011,"Total",1,0,0,1,0,0,0,0,0,2,3,6,5,13,6,12,121,170,"Nelson Marlborough",4
2012,"Male",0,0,0,0,0,0,1,0,1,0,2,1,4,2,6,6,70,93,"Nelson Marlborough",4
2012,"Female",2,0,0,0,1,0,0,0,0,1,1,2,2,4,6,6,66,91,"Nelson Marlborough",4
2012,"Total",2,0,0,0,1,0,1,0,1,1,3,3,6,6,12,12,136,184,"Nelson Marlborough",4
2013,"Male",0,0,0,0,0,0,0,0,0,0,2,2,4,1,10,16,61,96,"Nelson Marlborough",4
2013,"Female",0,0,0,0,0,0,1,0,1,0,2,0,4,5,2,11,78,104,"Nelson Marlborough",4
2013,"Total",0,0,0,0,0,0,1,0,1,0,4,2,8,6,12,27,139,200,"Nelson Marlborough",4
2006,"Male",0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,3,7,"West Coast",4
2006,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,"West Coast",4
2006,"Total",0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,4,9,"West Coast",4
2007,"Male",0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,6,"West Coast",4
2007,"Female",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"West Coast",4
2007,"Total",2,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,8,"West Coast",4
2008,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,"West Coast",4
2008,"Female",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,"West Coast",4
2008,"Total",0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,5,"West Coast",4
2009,"Male",0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,2,7,"West Coast",4
2009,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"West Coast",4
2009,"Total",0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,0,2,8,"West Coast",4
2010,"Male",1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,2,0,8,"West Coast",4
2010,"Female",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,"West Coast",4
2010,"Total",1,0,0,0,0,0,0,2,1,0,1,0,2,0,0,2,1,10,"West Coast",4
2011,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,7,"West Coast",4
2011,"Female",2,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,6,"West Coast",4
2011,"Total",2,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,5,13,"West Coast",4
2012,"Male",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,4,"West Coast",4
2012,"Female",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,4,"West Coast",4
2012,"Total",0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3,2,8,"West Coast",4
2013,"Male",0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,1,2,8,"West Coast",4
2013,"Female",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,6,"West Coast",4
2013,"Total",1,0,0,0,0,1,0,0,0,0,0,0,2,0,3,2,5,14,"West Coast",4
2006,"Male",2,0,1,0,2,2,0,1,4,3,3,6,13,15,21,45,83,201,"Canterbury",4
2006,"Female",2,0,0,0,1,0,2,1,3,5,6,6,8,12,19,28,151,244,"Canterbury",4
2006,"Total",4,0,1,0,3,2,2,2,7,8,9,12,21,27,40,73,234,445,"Canterbury",4
2007,"Male",7,1,0,1,3,2,1,4,2,2,6,8,16,9,17,38,111,228,"Canterbury",4
2007,"Female",3,0,0,0,1,0,0,1,4,3,2,5,10,17,21,32,168,267,"Canterbury",4
2007,"Total",10,1,0,1,4,2,1,5,6,5,8,13,26,26,38,70,279,495,"Canterbury",4
2008,"Male",10,0,0,4,1,3,1,2,6,2,4,9,10,13,23,26,82,196,"Canterbury",4
2008,"Female",2,0,0,0,0,0,0,1,1,6,8,5,6,8,17,36,155,245,"Canterbury",4
2008,"Total",12,0,0,4,1,3,1,3,7,8,12,14,16,21,40,62,237,441,"Canterbury",4
2009,"Male",7,0,0,1,3,0,2,2,3,5,13,7,11,15,23,25,125,242,"Canterbury",4
2009,"Female",4,0,0,0,2,4,1,2,3,1,10,6,10,13,17,34,216,323,"Canterbury",4
2009,"Total",11,0,0,1,5,4,3,4,6,6,23,13,21,28,40,59,341,565,"Canterbury",4
2010,"Male",5,0,0,3,2,0,1,1,2,5,5,6,11,18,23,39,130,251,"Canterbury",4
2010,"Female",5,0,0,0,0,2,0,1,2,2,4,6,11,13,17,29,192,284,"Canterbury",4
2010,"Total",10,0,0,3,2,2,1,2,4,7,9,12,22,31,40,68,322,535,"Canterbury",4
2011,"Male",4,0,2,0,4,3,3,2,5,6,4,18,7,18,28,38,130,272,"Canterbury",4
2011,"Female",0,0,1,2,2,3,1,2,4,1,4,7,16,15,20,26,196,300,"Canterbury",4
2011,"Total",4,0,3,2,6,6,4,4,9,7,8,25,23,33,48,64,326,572,"Canterbury",4
2012,"Male",1,0,0,2,1,2,0,0,4,3,8,7,13,19,27,36,121,244,"Canterbury",4
2012,"Female",7,0,0,1,1,0,1,1,2,4,4,8,11,13,19,29,251,352,"Canterbury",4
2012,"Total",8,0,0,3,2,2,1,1,6,7,12,15,24,32,46,65,372,596,"Canterbury",4
2013,"Male",3,0,0,3,2,1,1,2,4,10,6,9,6,19,17,34,119,236,"Canterbury",4
2013,"Female",1,0,0,0,0,0,0,0,1,3,6,8,11,11,6,28,166,241,"Canterbury",4
2013,"Total",4,0,0,3,2,1,1,2,5,13,12,17,17,30,23,62,285,477,"Canterbury",4
2006,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"South Canterbury",4
2006,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"South Canterbury",4
2006,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,"South Canterbury",4
2007,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"South Canterbury",4
2007,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Canterbury",4
2007,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"South Canterbury",4
2008,"Male",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"South Canterbury",4
2008,"Female",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"South Canterbury",4
2008,"Total",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,"South Canterbury",4
2009,"Male",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,"South Canterbury",4
2009,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Canterbury",4
2009,"Total",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,"South Canterbury",4
2010,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,"South Canterbury",4
2010,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"South Canterbury",4
2010,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,"South Canterbury",4
2011,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Canterbury",4
2011,"Female",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,"South Canterbury",4
