"Year","Factor","0.4","5.9","10.14","15.19","20.24","25.29","30.34","35.39","40.44","45.49","50.54","55.59","60.64","65.69","70.74","75.79","80 and over","Total","reg","dep"
2012,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Whanganui",2
2012,"Female",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,"Whanganui",2
2012,"Total",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,"Whanganui",2
2013,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Whanganui",2
2013,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Whanganui",2
2013,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Whanganui",2
2006,"Male",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Capital and Coast",2
2006,"Female",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Capital and Coast",2
2006,"Total",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,"Capital and Coast",2
2007,"Male",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,"Capital and Coast",2
2007,"Female",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"Capital and Coast",2
2007,"Total",1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,4,"Capital and Coast",2
2008,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,"Capital and Coast",2
2008,"Female",1,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,5,"Capital and Coast",2
2008,"Total",1,1,0,0,0,0,0,0,0,2,0,0,0,2,1,0,1,8,"Capital and Coast",2
2009,"Male",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,"Capital and Coast",2
2009,"Female",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Capital and Coast",2
2009,"Total",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,3,"Capital and Coast",2
2010,"Male",1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,"Capital and Coast",2
2010,"Female",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,3,"Capital and Coast",2
2010,"Total",1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,6,"Capital and Coast",2
2011,"Male",0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,5,"Capital and Coast",2
2011,"Female",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Capital and Coast",2
2011,"Total",0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,6,"Capital and Coast",2
2012,"Male",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,3,"Capital and Coast",2
2012,"Female",1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,"Capital and Coast",2
2012,"Total",1,0,0,0,0,0,0,1,0,0,1,2,0,0,0,1,0,6,"Capital and Coast",2
2013,"Male",0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,5,"Capital and Coast",2
2013,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"Capital and Coast",2
2013,"Total",0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,2,0,6,"Capital and Coast",2
2006,"Male",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,"Hutt",2
2006,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hutt",2
2006,"Total",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,"Hutt",2
2007,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"Hutt",2
2007,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"Hutt",2
2007,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,"Hutt",2
2008,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hutt",2
2008,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hutt",2
2008,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hutt",2
2009,"Male",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Hutt",2
2009,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hutt",2
2009,"Total",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Hutt",2
2010,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hutt",2
2010,"Female",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,"Hutt",2
2010,"Total",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,"Hutt",2
2011,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"Hutt",2
2011,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hutt",2
2011,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"Hutt",2
2012,"Male",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"Hutt",2
2012,"Female",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,"Hutt",2
2012,"Total",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,"Hutt",2
2013,"Male",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"Hutt",2
2013,"Female",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"Hutt",2
2013,"Total",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,"Hutt",2
2006,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wairarapa",2
2006,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wairarapa",2
2006,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wairarapa",2
2007,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"Wairarapa",2
2007,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wairarapa",2
2007,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"Wairarapa",2
2008,"Male",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Wairarapa",2
2008,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wairarapa",2
2008,"Total",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Wairarapa",2
2009,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wairarapa",2
2009,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wairarapa",2
2009,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wairarapa",2
2010,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wairarapa",2
2010,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wairarapa",2
2010,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wairarapa",2
2011,"Male",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"Wairarapa",2
2011,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Wairarapa",2
2011,"Total",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,"Wairarapa",2
2012,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wairarapa",2
2012,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wairarapa",2
2012,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wairarapa",2
2013,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wairarapa",2
2013,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Wairarapa",2
2013,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Wairarapa",2
2006,"Male",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,"Nelson Marlborough",2
2006,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nelson Marlborough",2
2006,"Total",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,"Nelson Marlborough",2
2007,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nelson Marlborough",2
2007,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nelson Marlborough",2
2007,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nelson Marlborough",2
2008,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nelson Marlborough",2
2008,"Female",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,"Nelson Marlborough",2
2008,"Total",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,"Nelson Marlborough",2
2009,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nelson Marlborough",2
2009,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nelson Marlborough",2
2009,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nelson Marlborough",2
2010,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,"Nelson Marlborough",2
2010,"Female",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Nelson Marlborough",2
2010,"Total",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,"Nelson Marlborough",2
2011,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nelson Marlborough",2
2011,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,"Nelson Marlborough",2
2011,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,"Nelson Marlborough",2
2012,"Male",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Nelson Marlborough",2
2012,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"Nelson Marlborough",2
2012,"Total",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,"Nelson Marlborough",2
2013,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nelson Marlborough",2
2013,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nelson Marlborough",2
2013,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nelson Marlborough",2
2006,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"West Coast",2
2006,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"West Coast",2
2006,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"West Coast",2
2007,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"West Coast",2
2007,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"West Coast",2
2007,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"West Coast",2
2008,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"West Coast",2
2008,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"West Coast",2
2008,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"West Coast",2
2009,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"West Coast",2
2009,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"West Coast",2
2009,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"West Coast",2
2010,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"West Coast",2
2010,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"West Coast",2
2010,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"West Coast",2
2011,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"West Coast",2
2011,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"West Coast",2
2011,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"West Coast",2
2012,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"West Coast",2
2012,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"West Coast",2
2012,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"West Coast",2
2013,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"West Coast",2
2013,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"West Coast",2
2013,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"West Coast",2
2006,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Canterbury",2
2006,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Canterbury",2
2006,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,"Canterbury",2
2007,"Male",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Canterbury",2
2007,"Female",0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,5,"Canterbury",2
2007,"Total",0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,6,"Canterbury",2
2008,"Male",2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,"Canterbury",2
2008,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"Canterbury",2
2008,"Total",2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,"Canterbury",2
2009,"Male",0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,3,"Canterbury",2
2009,"Female",2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,6,"Canterbury",2
2009,"Total",2,0,0,0,0,0,0,1,0,1,0,1,0,2,1,0,1,9,"Canterbury",2
2010,"Male",0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,8,"Canterbury",2
2010,"Female",1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,6,"Canterbury",2
2010,"Total",1,0,0,0,1,1,0,0,1,0,0,2,2,2,1,1,2,14,"Canterbury",2
2011,"Male",0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,5,"Canterbury",2
2011,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Canterbury",2
2011,"Total",0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,1,6,"Canterbury",2
2012,"Male",0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,3,"Canterbury",2
2012,"Female",1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,6,"Canterbury",2
2012,"Total",1,0,0,1,0,0,0,0,0,0,0,2,1,1,0,2,1,9,"Canterbury",2
2013,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,"Canterbury",2
2013,"Female",0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,0,1,6,"Canterbury",2
2013,"Total",0,0,0,0,0,1,0,0,0,0,0,1,0,3,1,0,2,8,"Canterbury",2
2006,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Canterbury",2
2006,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Canterbury",2
2006,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Canterbury",2
2007,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Canterbury",2
2007,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Canterbury",2
2007,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Canterbury",2
2008,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Canterbury",2
2008,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Canterbury",2
2008,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Canterbury",2
2009,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Canterbury",2
2009,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Canterbury",2
2009,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Canterbury",2
2010,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Canterbury",2
2010,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Canterbury",2
2010,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Canterbury",2
2011,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Canterbury",2
2011,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Canterbury",2
2011,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Canterbury",2
2012,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Canterbury",2
2012,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Canterbury",2
2012,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Canterbury",2
2013,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Canterbury",2
2013,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Canterbury",2
2013,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Canterbury",2
2006,"Male",0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,4,"Southern",2
2006,"Female",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,"Southern",2
2006,"Total",1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,6,"Southern",2
2007,"Male",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,"Southern",2
2007,"Female",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,"Southern",2
2007,"Total",1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,5,"Southern",2
2008,"Male",0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,3,"Southern",2
2008,"Female",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,"Southern",2
2008,"Total",0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,1,5,"Southern",2
2009,"Male",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Southern",2
2009,"Female",2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,"Southern",2
2009,"Total",2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,"Southern",2
2010,"Male",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"Southern",2
2010,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Southern",2
2010,"Total",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,"Southern",2
2011,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"Southern",2
2011,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Southern",2
2011,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,"Southern",2
2012,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Southern",2
2012,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Southern",2
2012,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Southern",2
2013,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"Southern",2
2013,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"Southern",2
2013,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,"Southern",2
2006,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Northland",3
2006,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Northland",3
2006,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Northland",3
2007,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Northland",3
2007,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Northland",3
2007,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Northland",3
2008,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Northland",3
2008,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Northland",3
2008,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Northland",3
2009,"Male",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"Northland",3
2009,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Northland",3
2009,"Total",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"Northland",3
2010,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Northland",3
2010,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Northland",3
2010,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Northland",3
2011,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Northland",3
2011,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Northland",3
2011,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Northland",3
2012,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"Northland",3
2012,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Northland",3
2012,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,"Northland",3
2013,"Male",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,"Northland",3
2013,"Female",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,"Northland",3
2013,"Total",1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,4,"Northland",3
2006,"Male",2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,2,8,"Waitemata",3
2006,"Female",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,"Waitemata",3
2006,"Total",3,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,4,12,"Waitemata",3
2007,"Male",1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,5,"Waitemata",3
2007,"Female",0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,5,"Waitemata",3
2007,"Total",1,0,0,0,0,0,1,0,0,2,1,1,2,0,1,0,1,10,"Waitemata",3
2008,"Male",2,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,6,"Waitemata",3
2008,"Female",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,"Waitemata",3
2008,"Total",3,0,0,1,0,0,0,0,0,0,0,1,1,2,0,0,1,9,"Waitemata",3
2009,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,"Waitemata",3
2009,"Female",2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,0,7,"Waitemata",3
2009,"Total",2,0,0,0,0,0,0,0,0,1,1,0,1,1,1,2,0,9,"Waitemata",3
2010,"Male",1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,5,"Waitemata",3
2010,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,"Waitemata",3
2010,"Total",1,0,0,0,1,0,0,0,2,0,0,0,0,1,0,1,2,8,"Waitemata",3
2011,"Male",1,0,0,0,0,0,0,0,1,2,0,0,1,0,0,2,2,9,"Waitemata",3
2011,"Female",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,4,"Waitemata",3
2011,"Total",2,0,0,0,0,0,0,0,1,2,1,0,1,0,0,4,2,13,"Waitemata",3
2012,"Male",0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,5,"Waitemata",3
2012,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,5,"Waitemata",3
2012,"Total",0,0,0,0,0,0,0,0,0,0,2,0,0,3,1,1,3,10,"Waitemata",3
2013,"Male",2,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,7,"Waitemata",3
2013,"Female",0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,5,"Waitemata",3
2013,"Total",2,1,0,0,0,0,0,0,1,1,0,1,1,3,0,0,2,12,"Waitemata",3
2006,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,"Auckland",3
2006,"Female",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,5,"Auckland",3
2006,"Total",0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,2,7,"Auckland",3
2007,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"Auckland",3
2007,"Female",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,3,"Auckland",3
2007,"Total",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,4,"Auckland",3
2008,"Male",0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0,0,5,"Auckland",3
2008,"Female",0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,3,7,"Auckland",3
2008,"Total",0,0,0,0,1,0,1,0,1,0,0,0,3,1,2,0,3,12,"Auckland",3
2009,"Male",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"Auckland",3
2009,"Female",1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,5,"Auckland",3
2009,"Total",1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,6,"Auckland",3
2010,"Male",0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,0,5,"Auckland",3
2010,"Female",3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,7,"Auckland",3
2010,"Total",3,0,0,0,1,0,0,1,0,0,1,1,0,1,2,0,2,12,"Auckland",3
2011,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"Auckland",3
2011,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,6,"Auckland",3
2011,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3,7,"Auckland",3
2012,"Male",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,3,"Auckland",3
2012,"Female",1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,"Auckland",3
2012,"Total",1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,7,"Auckland",3
