"Year","Factor","0.4","5.9","10.14","15.19","20.24","25.29","30.34","35.39","40.44","45.49","50.54","55.59","60.64","65.69","70.74","75.79","80 and over","Total","reg"
2008,"Male",18,1,1,6,8,2,1,5,16,5,23,23,20,25,22,19,22,217,"Waikato"
2008,"Female",14,0,0,3,3,3,0,2,8,8,10,12,26,18,24,22,24,177,"Waikato"
2008,"Total",32,1,1,9,11,5,1,7,24,13,33,35,46,43,46,41,46,394,"Waikato"
2009,"Male",27,0,1,9,5,4,7,9,9,18,19,16,26,31,36,15,20,252,"Waikato"
2009,"Female",22,3,1,1,2,2,2,3,5,10,14,15,23,22,24,16,30,195,"Waikato"
2009,"Total",49,3,2,10,7,6,9,12,14,28,33,31,49,53,60,31,50,447,"Waikato"
2010,"Male",24,1,1,10,7,7,3,6,8,17,12,21,18,26,26,22,18,227,"Waikato"
2010,"Female",13,0,1,2,2,2,2,3,10,7,17,20,16,30,31,21,35,212,"Waikato"
2010,"Total",37,1,2,12,9,9,5,9,18,24,29,41,34,56,57,43,53,439,"Waikato"
2011,"Male",22,0,2,15,4,7,3,10,8,20,15,24,22,25,27,30,23,257,"Waikato"
2011,"Female",19,0,0,3,1,3,4,4,4,18,17,14,22,23,20,16,35,203,"Waikato"
2011,"Total",41,0,2,18,5,10,7,14,12,38,32,38,44,48,47,46,58,460,"Waikato"
2012,"Male",20,0,3,9,5,7,1,6,7,14,20,17,26,27,29,23,26,240,"Waikato"
2012,"Female",17,1,2,3,3,1,1,3,7,17,11,13,29,22,25,25,48,228,"Waikato"
2012,"Total",37,1,5,12,8,8,2,9,14,31,31,30,55,49,54,48,74,468,"Waikato"
2013,"Male",15,1,1,7,5,1,2,6,6,9,20,15,26,27,42,22,26,231,"Waikato"
2013,"Female",11,0,1,2,1,2,2,3,6,10,18,17,23,20,20,20,37,193,"Waikato"
2013,"Total",26,1,2,9,6,3,4,9,12,19,38,32,49,47,62,42,63,424,"Waikato"
2006,"Male",19,2,0,8,4,7,4,5,2,19,16,23,30,22,29,19,21,230,"Bay of Plenty"
