"Year","Factor","0.4","5.9","10.14","15.19","20.24","25.29","30.34","35.39","40.44","45.49","50.54","55.59","60.64","65.69","70.74","75.79","80 and over","Total","reg","dep"
2009,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Canterbury",2
2009,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Canterbury",2
2009,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Canterbury",2
2010,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Canterbury",2
2010,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Canterbury",2
2010,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Canterbury",2
2011,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Canterbury",2
2011,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Canterbury",2
2011,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Canterbury",2
2012,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Canterbury",2
2012,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Canterbury",2
2012,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Canterbury",2
2013,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Canterbury",2
2013,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Canterbury",2
2013,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Canterbury",2
2006,"Male",1,0,0,1,0,2,1,1,0,2,2,2,4,3,6,11,21,57,"Southern",2
2006,"Female",3,0,0,0,0,0,0,0,1,0,5,4,1,4,5,4,42,69,"Southern",2
2006,"Total",4,0,0,1,0,2,1,1,1,2,7,6,5,7,11,15,63,126,"Southern",2
2007,"Male",1,0,1,3,1,0,1,1,1,5,1,1,2,4,5,15,29,71,"Southern",2
2007,"Female",0,0,0,1,0,0,0,1,2,1,3,7,2,4,6,4,30,61,"Southern",2
2007,"Total",1,0,1,4,1,0,1,2,3,6,4,8,4,8,11,19,59,132,"Southern",2
2008,"Male",1,0,0,1,0,0,0,2,1,3,3,2,7,7,7,4,25,63,"Southern",2
2008,"Female",1,0,0,0,1,1,0,0,0,2,0,7,3,3,7,4,36,65,"Southern",2
2008,"Total",2,0,0,1,1,1,0,2,1,5,3,9,10,10,14,8,61,128,"Southern",2
2009,"Male",1,0,1,1,0,1,1,0,2,0,0,3,3,5,6,6,17,47,"Southern",2
2009,"Female",0,0,0,0,0,1,0,1,0,0,1,3,2,8,4,5,33,58,"Southern",2
2009,"Total",1,0,1,1,0,2,1,1,2,0,1,6,5,13,10,11,50,105,"Southern",2
2010,"Male",1,0,0,0,1,2,1,1,3,2,2,1,5,8,4,11,26,68,"Southern",2
2010,"Female",2,0,0,0,0,0,1,0,1,3,0,4,2,3,7,4,31,58,"Southern",2
2010,"Total",3,0,0,0,1,2,2,1,4,5,2,5,7,11,11,15,57,126,"Southern",2
2011,"Male",5,0,0,1,1,1,1,0,1,0,2,8,9,7,10,10,32,88,"Southern",2
2011,"Female",1,0,0,1,0,0,2,0,1,2,3,2,2,2,6,7,60,89,"Southern",2
2011,"Total",6,0,0,2,1,1,3,0,2,2,5,10,11,9,16,17,92,177,"Southern",2
2012,"Male",5,0,0,0,0,0,0,1,2,1,2,2,5,11,13,8,47,97,"Southern",2
2012,"Female",2,0,0,0,1,0,1,1,4,0,1,3,3,3,8,12,47,86,"Southern",2
2012,"Total",7,0,0,0,1,0,1,2,6,1,3,5,8,14,21,20,94,183,"Southern",2
2013,"Male",1,0,0,0,3,0,0,0,1,0,2,3,4,5,6,11,42,78,"Southern",2
2013,"Female",0,0,0,0,1,0,0,0,1,0,2,0,4,1,9,10,38,66,"Southern",2
2013,"Total",1,0,0,0,4,0,0,0,2,0,4,3,8,6,15,21,80,144,"Southern",2
2006,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Northland",3
2006,"Female",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4,"Northland",3
2006,"Total",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,5,"Northland",3
2007,"Male",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,"Northland",3
2007,"Female",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"Northland",3
2007,"Total",4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7,"Northland",3
2008,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,"Northland",3
2008,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,"Northland",3
2008,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,8,"Northland",3
2009,"Male",0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,9,"Northland",3
2009,"Female",0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,0,3,9,"Northland",3
2009,"Total",0,0,0,1,0,1,0,0,0,1,2,0,4,2,2,1,4,18,"Northland",3
2010,"Male",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,7,11,"Northland",3
2010,"Female",0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,2,7,14,"Northland",3
2010,"Total",0,0,0,0,0,0,0,0,1,0,2,0,2,0,2,4,14,25,"Northland",3
2011,"Male",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,6,"Northland",3
2011,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,"Northland",3
2011,"Total",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,5,10,"Northland",3
2012,"Male",0,0,0,0,0,0,0,0,1,0,0,2,0,2,2,1,3,11,"Northland",3
2012,"Female",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,13,"Northland",3
2012,"Total",0,0,0,0,0,0,0,0,1,0,0,2,1,2,2,1,15,24,"Northland",3
2013,"Male",0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,3,10,"Northland",3
2013,"Female",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7,9,"Northland",3
2013,"Total",0,0,0,1,0,0,0,0,0,0,0,1,0,3,1,3,10,19,"Northland",3
2006,"Male",3,0,0,0,2,2,2,0,0,2,4,5,10,8,13,26,48,125,"Waitemata",3
2006,"Female",1,0,0,0,1,0,1,2,0,3,4,5,6,4,12,23,91,153,"Waitemata",3
2006,"Total",4,0,0,0,3,2,3,2,0,5,8,10,16,12,25,49,139,278,"Waitemata",3
2007,"Male",3,0,1,0,4,0,2,2,4,4,9,3,3,10,10,18,52,125,"Waitemata",3
2007,"Female",4,1,0,0,1,0,2,0,2,2,3,4,1,5,5,16,98,144,"Waitemata",3
2007,"Total",7,1,1,0,5,0,4,2,6,6,12,7,4,15,15,34,150,269,"Waitemata",3
2008,"Male",1,0,0,0,2,1,0,3,1,5,4,4,7,16,10,11,64,129,"Waitemata",3
2008,"Female",4,0,0,1,0,1,1,1,1,6,4,10,5,5,9,16,76,140,"Waitemata",3
2008,"Total",5,0,0,1,2,2,1,4,2,11,8,14,12,21,19,27,140,269,"Waitemata",3
2009,"Male",6,0,0,1,1,1,2,4,2,4,5,7,10,8,10,20,85,166,"Waitemata",3
2009,"Female",3,0,1,0,1,1,0,0,2,2,7,3,9,9,10,24,101,173,"Waitemata",3
2009,"Total",9,0,1,1,2,2,2,4,4,6,12,10,19,17,20,44,186,339,"Waitemata",3
2010,"Male",5,0,0,0,0,0,0,2,0,5,4,10,12,12,12,21,74,157,"Waitemata",3
2010,"Female",1,0,0,0,2,0,1,0,1,2,3,2,2,9,8,11,118,160,"Waitemata",3
2010,"Total",6,0,0,0,2,0,1,2,1,7,7,12,14,21,20,32,192,317,"Waitemata",3
2011,"Male",3,0,0,0,2,0,2,1,1,4,3,9,7,11,16,14,70,143,"Waitemata",3
2011,"Female",5,0,0,1,0,0,0,2,0,2,4,4,6,4,14,16,105,163,"Waitemata",3
2011,"Total",8,0,0,1,2,0,2,3,1,6,7,13,13,15,30,30,175,306,"Waitemata",3
2012,"Male",4,0,0,1,0,0,0,1,0,7,6,6,6,11,12,18,94,166,"Waitemata",3
2012,"Female",1,0,0,0,0,1,0,0,5,3,2,8,9,10,11,23,119,192,"Waitemata",3
2012,"Total",5,0,0,1,0,1,0,1,5,10,8,14,15,21,23,41,213,358,"Waitemata",3
2013,"Male",3,0,0,0,1,0,0,1,1,1,2,5,7,18,13,14,82,148,"Waitemata",3
2013,"Female",5,1,0,0,0,0,0,2,1,1,0,5,7,6,6,17,107,158,"Waitemata",3
2013,"Total",8,1,0,0,1,0,0,3,2,2,2,10,14,24,19,31,189,306,"Waitemata",3
2006,"Male",3,0,1,1,0,0,1,1,2,3,4,2,7,9,3,19,67,123,"Auckland",3
2006,"Female",3,0,0,1,0,0,1,1,2,1,3,3,2,6,8,19,149,199,"Auckland",3
2006,"Total",6,0,1,2,0,0,2,2,4,4,7,5,9,15,11,38,216,322,"Auckland",3
2007,"Male",2,0,0,0,0,0,1,1,0,2,3,5,6,10,9,18,64,121,"Auckland",3
2007,"Female",6,0,0,1,0,0,0,0,2,3,3,6,4,4,5,15,115,164,"Auckland",3
2007,"Total",8,0,0,1,0,0,1,1,2,5,6,11,10,14,14,33,179,285,"Auckland",3
2008,"Male",2,1,1,1,0,0,0,1,0,1,3,4,2,11,10,12,66,115,"Auckland",3
2008,"Female",3,0,1,0,1,0,2,1,0,1,6,2,3,8,11,11,121,171,"Auckland",3
2008,"Total",5,1,2,1,1,0,2,2,0,2,9,6,5,19,21,23,187,286,"Auckland",3
2009,"Male",1,0,0,0,1,0,3,1,4,1,2,4,5,14,17,15,57,125,"Auckland",3
2009,"Female",0,0,1,0,0,0,2,2,3,2,3,0,3,6,7,12,120,161,"Auckland",3
2009,"Total",1,0,1,0,1,0,5,3,7,3,5,4,8,20,24,27,177,286,"Auckland",3
2010,"Male",4,0,0,0,1,0,1,1,2,2,2,4,3,9,11,17,62,119,"Auckland",3
2010,"Female",2,0,0,0,0,0,1,1,2,2,3,1,2,4,13,5,123,159,"Auckland",3
2010,"Total",6,0,0,0,1,0,2,2,4,4,5,5,5,13,24,22,185,278,"Auckland",3
2011,"Male",6,0,0,0,0,0,0,1,0,1,2,7,6,7,5,14,66,115,"Auckland",3
2011,"Female",1,0,0,0,0,0,0,1,0,1,2,4,7,9,9,7,126,167,"Auckland",3
2011,"Total",7,0,0,0,0,0,0,2,0,2,4,11,13,16,14,21,192,282,"Auckland",3
2012,"Male",4,0,0,1,0,0,0,2,1,2,1,5,12,6,8,6,57,105,"Auckland",3
2012,"Female",2,1,0,0,0,1,0,0,1,2,0,2,6,6,2,13,94,130,"Auckland",3
2012,"Total",6,1,0,1,0,1,0,2,2,4,1,7,18,12,10,19,151,235,"Auckland",3
2013,"Male",3,0,0,0,0,0,0,0,1,2,3,2,9,7,8,15,67,117,"Auckland",3
2013,"Female",5,0,0,0,0,0,2,0,1,1,2,2,5,8,5,5,113,149,"Auckland",3
2013,"Total",8,0,0,0,0,0,2,0,2,3,5,4,14,15,13,20,180,266,"Auckland",3
2006,"Male",0,1,0,0,0,0,1,0,1,0,1,2,1,2,0,8,10,27,"Counties Manukau",3
2006,"Female",0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,3,5,13,"Counties Manukau",3
2006,"Total",0,1,0,0,1,0,1,0,1,0,2,2,1,3,2,11,15,40,"Counties Manukau",3
2007,"Male",1,0,0,0,1,0,0,0,0,0,0,0,1,2,3,2,6,16,"Counties Manukau",3
2007,"Female",1,0,1,0,0,0,0,1,0,1,1,1,0,2,1,2,5,16,"Counties Manukau",3
2007,"Total",2,0,1,0,1,0,0,1,0,1,1,1,1,4,4,4,11,32,"Counties Manukau",3
2008,"Male",0,0,1,2,0,0,0,0,2,1,2,0,5,1,2,6,7,29,"Counties Manukau",3
2008,"Female",0,0,0,0,0,0,0,0,0,0,0,4,1,1,3,2,8,19,"Counties Manukau",3
2008,"Total",0,0,1,2,0,0,0,0,2,1,2,4,6,2,5,8,15,48,"Counties Manukau",3
2009,"Male",0,0,0,0,0,0,1,0,0,2,1,3,3,4,6,2,13,35,"Counties Manukau",3
2009,"Female",2,0,1,0,0,0,0,1,1,0,2,1,2,1,3,6,16,36,"Counties Manukau",3
2009,"Total",2,0,1,0,0,0,1,1,1,2,3,4,5,5,9,8,29,71,"Counties Manukau",3
2010,"Male",2,0,0,0,2,0,0,3,0,0,1,0,2,5,5,5,10,35,"Counties Manukau",3
2010,"Female",2,0,0,0,0,1,0,1,0,0,2,0,2,1,2,6,7,24,"Counties Manukau",3
2010,"Total",4,0,0,0,2,1,0,4,0,0,3,0,4,6,7,11,17,59,"Counties Manukau",3
2011,"Male",1,0,0,0,1,0,0,0,2,0,1,0,2,3,3,8,8,29,"Counties Manukau",3
2011,"Female",1,0,0,0,0,0,0,0,0,1,2,3,1,2,2,5,9,26,"Counties Manukau",3
2011,"Total",2,0,0,0,1,0,0,0,2,1,3,3,3,5,5,13,17,55,"Counties Manukau",3
2012,"Male",4,0,0,0,0,0,0,2,1,0,1,2,3,5,4,6,8,36,"Counties Manukau",3
2012,"Female",3,0,0,0,0,0,0,1,1,1,2,1,1,3,2,5,7,27,"Counties Manukau",3
2012,"Total",7,0,0,0,0,0,0,3,2,1,3,3,4,8,6,11,15,63,"Counties Manukau",3
2013,"Male",1,0,0,1,0,0,1,0,0,0,2,3,3,3,6,2,12,34,"Counties Manukau",3
2013,"Female",1,0,0,0,0,0,0,0,0,0,0,2,1,1,2,5,14,26,"Counties Manukau",3
2013,"Total",2,0,0,1,0,0,1,0,0,0,2,5,4,4,8,7,26,60,"Counties Manukau",3
2006,"Male",0,0,0,0,0,0,1,0,1,0,0,2,3,3,5,3,14,32,"Waikato",3
2006,"Female",2,0,0,0,0,0,0,0,0,0,1,2,2,0,2,1,12,22,"Waikato",3
2006,"Total",2,0,0,0,0,0,1,0,1,0,1,4,5,3,7,4,26,54,"Waikato",3
2007,"Male",1,0,0,0,1,1,0,0,0,1,0,0,1,8,2,2,7,24,"Waikato",3
2007,"Female",0,0,0,0,0,0,0,1,1,1,1,1,0,4,2,1,10,22,"Waikato",3
2007,"Total",1,0,0,0,1,1,0,1,1,2,1,1,1,12,4,3,17,46,"Waikato",3
2008,"Male",1,0,0,0,0,1,1,0,0,3,1,1,1,2,6,5,4,26,"Waikato",3
2008,"Female",0,0,0,0,1,0,0,0,1,0,0,4,1,4,0,4,10,25,"Waikato",3
2008,"Total",1,0,0,0,1,1,1,0,1,3,1,5,2,6,6,9,14,51,"Waikato",3
2009,"Male",2,0,0,0,1,0,1,0,1,1,2,1,2,1,2,1,6,21,"Waikato",3
2009,"Female",0,0,1,0,0,0,2,0,0,0,2,0,0,4,2,4,10,25,"Waikato",3
2009,"Total",2,0,1,0,1,0,3,0,1,1,4,1,2,5,4,5,16,46,"Waikato",3
2010,"Male",0,0,0,0,0,0,1,0,1,1,1,5,1,5,3,5,9,32,"Waikato",3
2010,"Female",1,0,0,0,0,0,0,1,0,1,1,0,2,4,3,1,6,20,"Waikato",3
2010,"Total",1,0,0,0,0,0,1,1,1,2,2,5,3,9,6,6,15,52,"Waikato",3
2011,"Male",1,0,0,0,0,0,1,1,0,3,0,0,6,3,5,4,15,39,"Waikato",3
2011,"Female",2,0,0,0,0,0,0,1,0,1,0,0,1,2,0,2,13,22,"Waikato",3
2011,"Total",3,0,0,0,0,0,1,2,0,4,0,0,7,5,5,6,28,61,"Waikato",3
2012,"Male",3,0,0,0,2,0,0,0,1,0,2,1,0,3,2,9,13,36,"Waikato",3
2012,"Female",0,0,0,0,0,0,0,0,0,0,5,2,3,3,1,1,8,23,"Waikato",3
2012,"Total",3,0,0,0,2,0,0,0,1,0,7,3,3,6,3,10,21,59,"Waikato",3
2013,"Male",0,0,0,0,0,0,0,0,2,3,2,2,4,4,6,2,11,36,"Waikato",3
2013,"Female",2,0,1,0,0,0,1,0,0,0,1,1,2,3,1,3,14,29,"Waikato",3
2013,"Total",2,0,1,0,0,0,1,0,2,3,3,3,6,7,7,5,25,65,"Waikato",3
2006,"Male",0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,5,"Lakes",3
2006,"Female",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,"Lakes",3
2006,"Total",1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,2,8,"Lakes",3
2007,"Male",0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,4,"Lakes",3
2007,"Female",0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,2,1,8,"Lakes",3
2007,"Total",0,0,0,0,0,0,0,2,1,0,0,1,1,2,1,3,1,12,"Lakes",3
2008,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,"Lakes",3
2008,"Female",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,"Lakes",3
2008,"Total",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,4,"Lakes",3
2009,"Male",0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,4,"Lakes",3
2009,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"Lakes",3
2009,"Total",0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,0,0,5,"Lakes",3
2010,"Male",1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,3,8,"Lakes",3
2010,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Lakes",3
2010,"Total",1,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,3,9,"Lakes",3
2011,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Lakes",3
2011,"Female",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,"Lakes",3
2011,"Total",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,"Lakes",3
2012,"Male",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,"Lakes",3
2012,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lakes",3
2012,"Total",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,"Lakes",3
2013,"Male",0,0,0,0,0,0,0,1,0,1,1,2,0,1,1,0,0,7,"Lakes",3
2013,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,"Lakes",3
2013,"Total",0,0,0,0,0,0,0,1,0,1,1,2,0,1,1,0,2,9,"Lakes",3
2006,"Male",0,0,0,1,0,0,2,3,1,1,1,3,7,9,9,18,55,110,"Bay of Plenty",3
2006,"Female",0,0,0,0,0,0,0,1,2,1,2,4,5,6,5,11,76,113,"Bay of Plenty",3
2006,"Total",0,0,0,1,0,0,2,4,3,2,3,7,12,15,14,29,131,223,"Bay of Plenty",3
2007,"Male",2,0,0,0,2,0,2,0,1,1,2,2,5,9,7,21,53,107,"Bay of Plenty",3
2007,"Female",1,0,0,0,0,0,0,0,1,2,0,5,1,5,5,8,56,84,"Bay of Plenty",3
2007,"Total",3,0,0,0,2,0,2,0,2,3,2,7,6,14,12,29,109,191,"Bay of Plenty",3
2008,"Male",1,0,1,0,0,0,1,3,2,3,4,6,8,5,9,22,77,142,"Bay of Plenty",3
2008,"Female",2,0,0,1,0,0,2,1,0,3,2,2,1,5,9,16,74,118,"Bay of Plenty",3
2008,"Total",3,0,1,1,0,0,3,4,2,6,6,8,9,10,18,38,151,260,"Bay of Plenty",3
2009,"Male",2,0,2,0,1,0,1,0,1,1,8,4,3,8,11,28,70,140,"Bay of Plenty",3
2009,"Female",1,0,0,0,0,0,1,0,1,2,4,2,7,11,5,12,92,138,"Bay of Plenty",3
2009,"Total",3,0,2,0,1,0,2,0,2,3,12,6,10,19,16,40,162,278,"Bay of Plenty",3
2010,"Male",1,0,0,0,0,1,1,0,1,4,5,4,14,9,14,19,56,129,"Bay of Plenty",3
2010,"Female",1,0,0,0,0,1,0,0,1,2,3,5,8,1,7,9,94,132,"Bay of Plenty",3
2010,"Total",2,0,0,0,0,2,1,0,2,6,8,9,22,10,21,28,150,261,"Bay of Plenty",3
2011,"Male",2,0,0,0,1,0,1,0,0,3,5,3,7,8,12,16,66,124,"Bay of Plenty",3
2011,"Female",1,0,0,0,0,1,0,1,1,2,1,2,6,6,10,12,79,122,"Bay of Plenty",3
2011,"Total",3,0,0,0,1,1,1,1,1,5,6,5,13,14,22,28,145,246,"Bay of Plenty",3
2012,"Male",2,0,0,0,1,0,0,0,3,4,2,5,3,10,8,18,57,113,"Bay of Plenty",3
2012,"Female",2,0,0,0,0,0,0,0,1,0,3,2,4,4,7,8,90,121,"Bay of Plenty",3
2012,"Total",4,0,0,0,1,0,0,0,4,4,5,7,7,14,15,26,147,234,"Bay of Plenty",3
2013,"Male",0,0,0,1,0,1,0,1,2,2,2,7,3,9,10,14,60,112,"Bay of Plenty",3
2013,"Female",1,0,0,0,0,0,0,3,3,0,4,2,4,4,7,12,81,121,"Bay of Plenty",3
2013,"Total",1,0,0,1,0,1,0,4,5,2,6,9,7,13,17,26,141,233,"Bay of Plenty",3
2006,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tairawhiti",3
2006,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tairawhiti",3
2006,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tairawhiti",3
2007,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tairawhiti",3
2007,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tairawhiti",3
2007,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tairawhiti",3
2008,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tairawhiti",3
2008,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tairawhiti",3
2008,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tairawhiti",3
2009,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tairawhiti",3
2009,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tairawhiti",3
2009,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tairawhiti",3
2010,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tairawhiti",3
2010,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tairawhiti",3
2010,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tairawhiti",3
2011,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tairawhiti",3
2011,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tairawhiti",3
2011,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tairawhiti",3
2012,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tairawhiti",3
2012,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tairawhiti",3
2012,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tairawhiti",3
2013,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tairawhiti",3
2013,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tairawhiti",3
2013,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tairawhiti",3
2006,"Male",1,0,1,1,0,0,0,0,3,1,0,1,1,2,4,1,6,22,"Taranaki",3
2006,"Female",1,0,0,1,0,0,0,0,0,0,1,1,0,2,1,0,5,12,"Taranaki",3
2006,"Total",2,0,1,2,0,0,0,0,3,1,1,2,1,4,5,1,11,34,"Taranaki",3
2007,"Male",0,0,0,0,0,0,0,0,0,1,1,1,1,0,3,6,8,21,"Taranaki",3
2007,"Female",0,0,0,0,0,0,0,0,0,0,0,2,2,4,3,6,6,23,"Taranaki",3
2007,"Total",0,0,0,0,0,0,0,0,0,1,1,3,3,4,6,12,14,44,"Taranaki",3
2008,"Male",1,0,0,0,0,1,0,0,1,0,0,0,4,3,3,6,6,25,"Taranaki",3
2008,"Female",0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,2,8,"Taranaki",3
2008,"Total",1,0,0,0,0,1,0,0,1,1,0,0,4,3,5,9,8,33,"Taranaki",3
2009,"Male",0,0,0,1,0,0,0,0,0,1,1,1,2,4,3,5,8,26,"Taranaki",3
2009,"Female",2,0,0,0,0,0,0,1,1,0,1,1,0,0,2,0,3,11,"Taranaki",3
2009,"Total",2,0,0,1,0,0,0,1,1,1,2,2,2,4,5,5,11,37,"Taranaki",3
2010,"Male",0,0,0,0,1,0,0,1,0,0,2,2,1,1,0,4,7,19,"Taranaki",3
2010,"Female",0,0,0,0,0,0,0,1,0,2,2,0,2,0,1,1,3,12,"Taranaki",3
2010,"Total",0,0,0,0,1,0,0,2,0,2,4,2,3,1,1,5,10,31,"Taranaki",3
2011,"Male",0,0,0,1,0,0,0,0,1,1,0,1,2,2,5,7,7,27,"Taranaki",3
2011,"Female",1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,3,11,"Taranaki",3
2011,"Total",1,0,0,1,0,0,0,0,1,1,0,2,3,3,6,10,10,38,"Taranaki",3
2012,"Male",0,0,0,0,0,1,0,0,0,2,1,0,2,3,4,4,6,23,"Taranaki",3
2012,"Female",0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,2,7,13,"Taranaki",3
2012,"Total",0,0,1,0,0,1,0,0,0,2,1,2,3,3,4,6,13,36,"Taranaki",3
2013,"Male",0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,7,20,"Taranaki",3
2013,"Female",0,0,0,0,0,0,0,0,1,0,0,3,1,2,2,2,5,16,"Taranaki",3
2013,"Total",0,0,0,0,0,0,0,0,1,0,0,3,4,5,6,5,12,36,"Taranaki",3
2006,"Male",0,0,0,0,0,0,0,0,1,2,2,2,1,5,5,4,15,37,"Hawke's Bay",3
2006,"Female",0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,2,21,28,"Hawke's Bay",3
2006,"Total",0,0,0,0,0,0,0,0,2,2,2,3,1,6,7,6,36,65,"Hawke's Bay",3
2007,"Male",0,0,0,0,2,0,0,1,0,0,0,1,3,2,2,4,18,33,"Hawke's Bay",3
2007,"Female",0,0,0,0,0,0,0,0,1,3,0,1,2,2,2,7,10,28,"Hawke's Bay",3
2007,"Total",0,0,0,0,2,0,0,1,1,3,0,2,5,4,4,11,28,61,"Hawke's Bay",3
2008,"Male",1,0,0,0,0,1,0,1,1,0,2,4,2,3,3,4,12,34,"Hawke's Bay",3
2008,"Female",0,0,0,0,0,0,0,0,1,1,0,1,2,2,0,5,11,23,"Hawke's Bay",3
2008,"Total",1,0,0,0,0,1,0,1,2,1,2,5,4,5,3,9,23,57,"Hawke's Bay",3
2009,"Male",0,0,0,0,0,0,1,0,0,1,0,4,3,1,3,4,8,25,"Hawke's Bay",3
2009,"Female",2,0,0,0,0,0,0,1,0,2,1,0,0,1,2,3,19,31,"Hawke's Bay",3
